Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
BDCQ.SEC1AIA,2015.12,162304,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,55-59,Actual,,
BDCQ.SEC1AIA,2016.03,161154,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,55-59,Actual,,
BDCQ.SEC1AIA,2016.06,165791,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,55-59,Actual,,
BDCQ.SEC1AIA,2016.09,166070,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,55-59,Actual,,
BDCQ.SEC1AIA,2016.12,168714,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,55-59,Actual,,
BDCQ.SEC1AIA,2017.03,167273,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,55-59,Actual,,
BDCQ.SEC1AIA,2017.06,172626,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,55-59,Actual,,
BDCQ.SEC1AIA,2017.09,172595,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,55-59,Actual,,
BDCQ.SEC1AIA,2017.12,174971,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,55-59,Actual,,
BDCQ.SEC1AIA,2018.03,175060,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,55-59,Actual,,
BDCQ.SEC1AIA,2018.06,178203,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,55-59,Actual,,
BDCQ.SEC1AIA,2018.09,177441,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,55-59,Actual,,
BDCQ.SEC1AIA,2018.12,179717,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,55-59,Actual,,
BDCQ.SEC1AIA,2019.03,179720,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,55-59,Actual,,
BDCQ.SEC1AIA,2019.06,182308,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,55-59,Actual,,
BDCQ.SEC1AIA,2019.09,181672,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,55-59,Actual,,
BDCQ.SEC1AIA,2019.12,184520,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,55-59,Actual,,
BDCQ.SEC1AIA,2020.03,183561,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,55-59,Actual,,
BDCQ.SEC1AIA,2020.06,183454,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,55-59,Actual,,
BDCQ.SEC1AIA,2020.09,182705,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,55-59,Actual,,
BDCQ.SEC1AIA,2020.12,183714,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,55-59,Actual,,
BDCQ.SEC1AIA,2021.03,182386,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,55-59,Actual,,
BDCQ.SEC1AIA,2021.06,184617,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,55-59,Actual,,
BDCQ.SEC1AIA,2021.09,184036,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,55-59,Actual,,
BDCQ.SEC1AIA,2021.12,185970,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,55-59,Actual,,
BDCQ.SEC1AIA,2022.03,184543,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,55-59,Actual,,
BDCQ.SEC1AIA,2022.06,184944,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,55-59,Actual,,
BDCQ.SEC1AIA,2022.09,184057,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,55-59,Actual,,
BDCQ.SEC1AIA,2022.12,185053,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,55-59,Actual,,
BDCQ.SEC1AIA,2023.03,184733,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,55-59,Actual,,
BDCQ.SEC1AIA,2023.06,186165,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,55-59,Actual,,
BDCQ.SEC1AIA,2023.09,183990,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,55-59,Actual,,
BDCQ.SEC1AIA,2023.12,185817,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,55-59,Actual,,
BDCQ.SEC1AIA,2024.03,184840,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,55-59,Actual,,
BDCQ.SEC1AIA,2024.06,185397,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,55-59,Actual,,
BDCQ.SEC1AIA,2024.09,183324,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,55-59,Actual,,
BDCQ.SEC1AIA,2024.12,184189,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,55-59,Actual,,
BDCQ.SEC1AIA,2025.03,183910,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,55-59,Actual,,
BDCQ.SEC1AIA,2025.06,184468,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,55-59,Actual,,
BDCQ.SEC1AIA,2025.09,183915,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,55-59,Actual,,
BDCQ.SEC1AIA,2025.12,185591,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,55-59,Actual,,
BDCQ.SEC1AJA,2011.06,105985,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,60-64,Actual,,
BDCQ.SEC1AJA,2011.09,106185,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,60-64,Actual,,
BDCQ.SEC1AJA,2011.12,107962,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,60-64,Actual,,
BDCQ.SEC1AJA,2012.03,105635,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,60-64,Actual,,
BDCQ.SEC1AJA,2012.06,108624,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,60-64,Actual,,
BDCQ.SEC1AJA,2012.09,107655,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,60-64,Actual,,
BDCQ.SEC1AJA,2012.12,109146,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,60-64,Actual,,
BDCQ.SEC1AJA,2013.03,107730,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,60-64,Actual,,
BDCQ.SEC1AJA,2013.06,110381,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,60-64,Actual,,
BDCQ.SEC1AJA,2013.09,109241,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,60-64,Actual,,
BDCQ.SEC1AJA,2013.12,110943,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,60-64,Actual,,
BDCQ.SEC1AJA,2014.03,109734,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,60-64,Actual,,
BDCQ.SEC1AJA,2014.06,112707,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,60-64,Actual,,
BDCQ.SEC1AJA,2014.09,112931,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,60-64,Actual,,
BDCQ.SEC1AJA,2014.12,114186,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,60-64,Actual,,
BDCQ.SEC1AJA,2015.03,112707,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,60-64,Actual,,
BDCQ.SEC1AJA,2015.06,115876,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,60-64,Actual,,
BDCQ.SEC1AJA,2015.09,115487,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,60-64,Actual,,
BDCQ.SEC1AJA,2015.12,117021,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,60-64,Actual,,
BDCQ.SEC1AJA,2016.03,115705,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,60-64,Actual,,
BDCQ.SEC1AJA,2016.06,119333,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,60-64,Actual,,
BDCQ.SEC1AJA,2016.09,118976,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,60-64,Actual,,
BDCQ.SEC1AJA,2016.12,120949,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,60-64,Actual,,
BDCQ.SEC1AJA,2017.03,119853,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,60-64,Actual,,
BDCQ.SEC1AJA,2017.06,123979,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,60-64,Actual,,
BDCQ.SEC1AJA,2017.09,124024,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,60-64,Actual,,
BDCQ.SEC1AJA,2017.12,125731,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,60-64,Actual,,
BDCQ.SEC1AJA,2018.03,125213,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,60-64,Actual,,
BDCQ.SEC1AJA,2018.06,128166,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,60-64,Actual,,
BDCQ.SEC1AJA,2018.09,127579,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,60-64,Actual,,
BDCQ.SEC1AJA,2018.12,130350,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,60-64,Actual,,
BDCQ.SEC1AJA,2019.03,130394,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,60-64,Actual,,
BDCQ.SEC1AJA,2019.06,133556,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,60-64,Actual,,
BDCQ.SEC1AJA,2019.09,133583,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,60-64,Actual,,
BDCQ.SEC1AJA,2019.12,136604,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,60-64,Actual,,
BDCQ.SEC1AJA,2020.03,137052,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,60-64,Actual,,
BDCQ.SEC1AJA,2020.06,138462,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,60-64,Actual,,
BDCQ.SEC1AJA,2020.09,138667,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,60-64,Actual,,
BDCQ.SEC1AJA,2020.12,140657,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,60-64,Actual,,
BDCQ.SEC1AJA,2021.03,140664,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,60-64,Actual,,
BDCQ.SEC1AJA,2021.06,144003,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,60-64,Actual,,
BDCQ.SEC1AJA,2021.09,144897,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,60-64,Actual,,
BDCQ.SEC1AJA,2021.12,147684,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,60-64,Actual,,
BDCQ.SEC1AJA,2022.03,147411,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,60-64,Actual,,
BDCQ.SEC1AJA,2022.06,149875,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,60-64,Actual,,
BDCQ.SEC1AJA,2022.09,150588,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,60-64,Actual,,
BDCQ.SEC1AJA,2022.12,153357,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,60-64,Actual,,
BDCQ.SEC1AJA,2023.03,154481,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,60-64,Actual,,
BDCQ.SEC1AJA,2023.06,157090,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,60-64,Actual,,
BDCQ.SEC1AJA,2023.09,156557,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,60-64,Actual,,
BDCQ.SEC1AJA,2023.12,158627,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,60-64,Actual,,
BDCQ.SEC1AJA,2024.03,158286,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,60-64,Actual,,
BDCQ.SEC1AJA,2024.06,158970,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,60-64,Actual,,
BDCQ.SEC1AJA,2024.09,157321,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,60-64,Actual,,
BDCQ.SEC1AJA,2024.12,158757,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,60-64,Actual,,
BDCQ.SEC1AJA,2025.03,157688,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,60-64,Actual,,
BDCQ.SEC1AJA,2025.06,157693,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,60-64,Actual,,
BDCQ.SEC1AJA,2025.09,156025,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,60-64,Actual,,
BDCQ.SEC1AJA,2025.12,157121,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,60-64,Actual,,
BDCQ.SEC1AKA,2011.06,61853,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,65 +,Actual,,
BDCQ.SEC1AKA,2011.09,62606,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,65 +,Actual,,
BDCQ.SEC1AKA,2011.12,66468,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,65 +,Actual,,
BDCQ.SEC1AKA,2012.03,64517,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,65 +,Actual,,
BDCQ.SEC1AKA,2012.06,68635,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,65 +,Actual,,
BDCQ.SEC1AKA,2012.09,68752,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,65 +,Actual,,
BDCQ.SEC1AKA,2012.12,71628,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,65 +,Actual,,
BDCQ.SEC1AKA,2013.03,70138,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,65 +,Actual,,
BDCQ.SEC1AKA,2013.06,73977,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,65 +,Actual,,
BDCQ.SEC1AKA,2013.09,73695,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,65 +,Actual,,
BDCQ.SEC1AKA,2013.12,76682,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,65 +,Actual,,
BDCQ.SEC1AKA,2014.03,74444,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,65 +,Actual,,
BDCQ.SEC1AKA,2014.06,78177,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,65 +,Actual,,
BDCQ.SEC1AKA,2014.09,78788,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,65 +,Actual,,
BDCQ.SEC1AKA,2014.12,81463,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,65 +,Actual,,
BDCQ.SEC1AKA,2015.03,78430,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,65 +,Actual,,
BDCQ.SEC1AKA,2015.06,82071,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,65 +,Actual,,
BDCQ.SEC1AKA,2015.09,81564,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,65 +,Actual,,
BDCQ.SEC1AKA,2015.12,84272,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,65 +,Actual,,
BDCQ.SEC1AKA,2016.03,80850,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,65 +,Actual,,
BDCQ.SEC1AKA,2016.06,84977,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,65 +,Actual,,
BDCQ.SEC1AKA,2016.09,84940,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,65 +,Actual,,
BDCQ.SEC1AKA,2016.12,87643,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,65 +,Actual,,
BDCQ.SEC1AKA,2017.03,84161,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,65 +,Actual,,
BDCQ.SEC1AKA,2017.06,88946,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,65 +,Actual,,
BDCQ.SEC1AKA,2017.09,89340,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,65 +,Actual,,
BDCQ.SEC1AKA,2017.12,92101,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,65 +,Actual,,
BDCQ.SEC1AKA,2018.03,89168,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,65 +,Actual,,
BDCQ.SEC1AKA,2018.06,92772,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,65 +,Actual,,
BDCQ.SEC1AKA,2018.09,92206,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,65 +,Actual,,
BDCQ.SEC1AKA,2018.12,95413,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,65 +,Actual,,
BDCQ.SEC1AKA,2019.03,93169,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,65 +,Actual,,
BDCQ.SEC1AKA,2019.06,97024,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,65 +,Actual,,
BDCQ.SEC1AKA,2019.09,95886,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,65 +,Actual,,
BDCQ.SEC1AKA,2019.12,99919,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,65 +,Actual,,
BDCQ.SEC1AKA,2020.03,97262,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,65 +,Actual,,
BDCQ.SEC1AKA,2020.06,96985,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,65 +,Actual,,
BDCQ.SEC1AKA,2020.09,102992,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,65 +,Actual,,
BDCQ.SEC1AKA,2020.12,105659,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,65 +,Actual,,
BDCQ.SEC1AKA,2021.03,101649,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,65 +,Actual,,
BDCQ.SEC1AKA,2021.06,107472,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,65 +,Actual,,
BDCQ.SEC1AKA,2021.09,106982,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,65 +,Actual,,
BDCQ.SEC1AKA,2021.12,109153,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,65 +,Actual,,
BDCQ.SEC1AKA,2022.03,107667,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,65 +,Actual,,
BDCQ.SEC1AKA,2022.06,113012,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,65 +,Actual,,
BDCQ.SEC1AKA,2022.09,113349,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,65 +,Actual,,
BDCQ.SEC1AKA,2022.12,116176,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,65 +,Actual,,
BDCQ.SEC1AKA,2023.03,114344,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,65 +,Actual,,
BDCQ.SEC1AKA,2023.06,121387,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,65 +,Actual,,
BDCQ.SEC1AKA,2023.09,118061,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,65 +,Actual,,
BDCQ.SEC1AKA,2023.12,123676,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,65 +,Actual,,
BDCQ.SEC1AKA,2024.03,120477,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,65 +,Actual,,
BDCQ.SEC1AKA,2024.06,127600,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,65 +,Actual,,
BDCQ.SEC1AKA,2024.09,121662,,F,Number,0,Business Data Collection - BDC,Age by employment variable,Filled jobs,65 +,Actual,,
